age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
57,white-collar,divorced,below high-school,no,no,no,cellular,summer,thu,161,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,blue-collar,single,high.school,no,yes,no,cellular,summer,thu,330,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,professional.course,no,no,no,cellular,summer,thu,480,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
53,white-collar,married,below high-school,no,yes,no,cellular,summer,thu,24,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,married,high.school,no,no,no,cellular,summer,thu,172,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,unemployed,single,high.school,no,yes,no,cellular,summer,thu,143,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,88,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,157,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
54,self-employed,divorced,professional.course,no,yes,no,cellular,summer,thu,553,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,unemployed,single,below high-school,no,yes,no,telephone,summer,thu,25,8,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,single,high.school,no,no,no,cellular,summer,thu,433,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,white-collar,divorced,high.school,no,no,yes,cellular,summer,thu,632,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,115,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,university.degree,no,no,no,cellular,summer,thu,228,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
37,blue-collar,single,high.school,no,yes,no,cellular,summer,thu,142,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,172,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
40,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,246,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,329,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,single,below high-school,no,yes,no,cellular,summer,thu,479,1,11,1,success,-1.8,92.893,-46.2,1.266,5099.1,yes
30,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,46,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,95,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,white-collar,single,high.school,no,yes,no,cellular,summer,thu,888,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
31,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,185,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,married,professional.course,no,no,no,cellular,summer,thu,1071,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
35,white-collar,married,university.degree,no,no,no,cellular,summer,thu,229,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,white-collar,married,university.degree,no,yes,no,cellular,summer,thu,293,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
46,blue-collar,married,below high-school,no,no,no,telephone,summer,thu,46,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,married,university.degree,no,no,yes,cellular,summer,thu,169,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
41,white-collar,married,professional.course,no,no,yes,cellular,summer,thu,226,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
42,blue-collar,married,below high-school,no,no,no,telephone,summer,thu,113,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,single,high.school,no,yes,no,cellular,summer,thu,284,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,married,high.school,no,no,yes,cellular,summer,thu,151,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,white-collar,married,university.degree,no,yes,no,telephone,summer,thu,68,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
37,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,56,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,single,professional.course,no,no,no,cellular,summer,thu,1060,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
24,self-employed,single,university.degree,no,no,no,cellular,summer,thu,196,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,single,high.school,no,yes,no,cellular,summer,thu,332,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,1543,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
30,blue-collar,married,below high-school,no,no,yes,cellular,summer,thu,24,6,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
34,unemployed,married,below high-school,no,yes,no,cellular,summer,thu,218,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
42,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,131,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,white-collar,divorced,below high-school,no,yes,no,cellular,summer,thu,688,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
26,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,400,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
42,white-collar,married,high.school,no,yes,no,cellular,summer,thu,164,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,123,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,white-collar,single,high.school,no,no,no,cellular,summer,thu,99,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,362,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,self-employed,married,professional.course,no,no,yes,cellular,summer,thu,111,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,married,university.degree,no,no,no,cellular,summer,thu,366,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,high.school,no,yes,no,cellular,summer,thu,367,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,single,high.school,no,yes,no,cellular,summer,thu,464,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,white-collar,single,professional.course,no,yes,yes,cellular,summer,thu,158,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22,white-collar,single,professional.course,no,no,no,telephone,summer,thu,29,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
46,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,221,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,self-employed,married,university.degree,no,yes,no,cellular,summer,thu,113,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,228,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,535,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
44,self-employed,married,university.degree,no,yes,yes,cellular,summer,thu,91,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,265,1,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,43,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,299,1,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
42,white-collar,married,professional.course,no,yes,no,cellular,summer,thu,196,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,married,professional.course,no,yes,yes,cellular,summer,thu,162,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,single,below high-school,no,no,no,cellular,summer,thu,304,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
42,white-collar,married,professional.course,no,yes,no,cellular,summer,thu,251,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,261,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,8,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
45,self-employed,married,university.degree,no,yes,no,cellular,summer,thu,171,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,white-collar,married,high.school,no,yes,no,cellular,summer,thu,112,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,self-employed,married,below high-school,no,yes,no,cellular,summer,thu,374,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,single,professional.course,no,yes,no,cellular,summer,thu,60,5,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,176,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,divorced,university.degree,no,yes,no,cellular,summer,thu,241,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,single,high.school,no,yes,no,cellular,summer,thu,566,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
31,blue-collar,married,professional.course,no,yes,no,cellular,summer,thu,303,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
26,blue-collar,married,professional.course,no,yes,no,cellular,summer,thu,649,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,unemployed,single,high.school,no,yes,no,cellular,summer,thu,959,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,yes
31,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,134,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,white-collar,married,high.school,no,no,no,cellular,summer,thu,353,6,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,married,university.degree,no,no,no,telephone,summer,thu,72,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,337,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,291,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,single,university.degree,no,no,yes,cellular,summer,thu,546,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,below high-school,no,yes,yes,cellular,summer,thu,252,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
54,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,532,2,6,2,success,-1.8,92.893,-46.2,1.266,5099.1,yes
31,blue-collar,married,below high-school,no,no,yes,cellular,summer,thu,204,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
31,blue-collar,married,below high-school,no,no,no,telephone,summer,thu,267,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,divorced,high.school,no,yes,no,cellular,summer,thu,406,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,single,high.school,no,yes,no,cellular,summer,thu,1094,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
26,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,320,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,white-collar,single,professional.course,no,no,no,telephone,summer,thu,210,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,high.school,no,no,no,cellular,summer,thu,198,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,single,university.degree,no,yes,no,cellular,summer,thu,241,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
47,blue-collar,divorced,below high-school,no,no,no,cellular,summer,thu,16,8,6,2,failure,-1.8,92.893,-46.2,1.266,5099.1,no
37,blue-collar,divorced,below high-school,no,yes,no,telephone,summer,thu,604,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
45,self-employed,divorced,university.degree,no,yes,yes,telephone,summer,thu,72,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,married,high.school,no,no,no,cellular,summer,thu,350,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,below high-school,no,no,yes,cellular,summer,thu,93,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,single,university.degree,no,yes,yes,cellular,summer,thu,176,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,married,high.school,no,yes,no,cellular,summer,thu,118,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
39,white-collar,single,high.school,no,no,no,cellular,summer,thu,387,10,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
37,white-collar,single,university.degree,no,no,no,cellular,summer,thu,336,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,single,high.school,no,yes,no,cellular,summer,thu,205,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
43,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,135,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,high.school,no,yes,no,cellular,summer,thu,240,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
60,retired,married,high.school,no,no,no,cellular,summer,thu,512,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,single,high.school,no,yes,no,cellular,summer,thu,41,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,married,below high-school,no,yes,no,cellular,summer,thu,181,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,306,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,divorced,university.degree,no,no,no,telephone,summer,thu,90,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,15,9,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38,self-employed,married,university.degree,no,no,no,cellular,summer,thu,136,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
46,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,154,2,12,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
43,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,305,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,blue-collar,married,below high-school,no,no,no,telephone,summer,thu,47,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
31,white-collar,married,university.degree,no,yes,yes,cellular,summer,thu,172,2,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
39,blue-collar,divorced,below high-school,no,yes,no,cellular,summer,thu,170,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,below high-school,no,no,no,cellular,summer,thu,204,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
26,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,294,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
27,self-employed,single,university.degree,no,no,no,cellular,summer,thu,367,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,white-collar,single,high.school,no,yes,no,cellular,summer,thu,173,6,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,single,high.school,no,no,no,cellular,summer,thu,62,4,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,blue-collar,married,high.school,no,no,no,cellular,summer,thu,136,5,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
44,white-collar,married,professional.course,no,yes,yes,cellular,summer,thu,292,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,blue-collar,married,below high-school,no,no,yes,cellular,summer,thu,80,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,married,high.school,no,yes,no,cellular,summer,thu,90,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,blue-collar,married,high.school,no,no,no,cellular,summer,thu,144,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,married,university.degree,no,no,no,telephone,summer,thu,28,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,married,below high-school,no,no,yes,cellular,summer,thu,178,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,white-collar,married,high.school,no,no,yes,cellular,summer,thu,386,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
43,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,493,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,blue-collar,single,high.school,no,yes,yes,telephone,summer,thu,33,7,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
27,white-collar,single,below high-school,no,yes,yes,cellular,summer,thu,167,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,125,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,married,high.school,no,no,no,cellular,summer,thu,185,10,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
28,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,341,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,married,high.school,no,yes,no,cellular,summer,thu,223,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
25,self-employed,single,university.degree,no,yes,no,cellular,summer,thu,415,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
20,blue-collar,single,high.school,no,yes,no,cellular,summer,thu,908,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,married,high.school,no,no,no,cellular,summer,thu,166,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23,white-collar,single,high.school,no,no,no,cellular,summer,thu,67,3,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,white-collar,single,below high-school,no,no,no,telephone,summer,thu,167,6,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
24,white-collar,married,high.school,no,no,no,cellular,summer,thu,10,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,married,university.degree,no,yes,no,telephone,summer,thu,151,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,white-collar,single,university.degree,no,yes,yes,cellular,summer,thu,384,7,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,white-collar,married,high.school,no,no,no,cellular,summer,thu,192,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
32,white-collar,single,high.school,no,yes,no,cellular,summer,thu,212,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
40,blue-collar,married,below high-school,no,yes,no,cellular,summer,thu,308,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
29,white-collar,single,high.school,no,yes,no,cellular,summer,thu,54,11,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,white-collar,single,high.school,no,no,yes,telephone,summer,thu,30,6,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,single,below high-school,no,yes,no,cellular,summer,thu,340,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,single,high.school,no,no,yes,telephone,summer,thu,225,7,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
58,self-employed,divorced,professional.course,no,yes,no,telephone,summer,thu,346,5,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,white-collar,single,professional.course,no,yes,no,cellular,summer,thu,290,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
35,white-collar,married,university.degree,no,yes,yes,cellular,summer,thu,8,9,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
22,unemployed,single,high.school,no,yes,yes,telephone,summer,thu,382,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
57,retired,married,below high-school,no,no,no,cellular,summer,thu,100,3,0,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
28,unemployed,single,university.degree,no,no,yes,cellular,summer,thu,647,4,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,yes
25,white-collar,married,university.degree,no,no,no,cellular,summer,thu,506,2,0,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
30,blue-collar,married,professional.course,no,yes,no,cellular,summer,fri,168,4,0,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30,white-collar,single,below high-school,no,yes,no,cellular,summer,fri,253,4,0,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30,white-collar,single,high.school,no,yes,no,cellular,summer,fri,195,3,0,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
